date;annee;ile;site;ile x site;identificateur;n.quadrat;genre;recouvrement
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;12;Millepora;2,47
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;13;Millepora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;14;Millepora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;15;Millepora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;16;Millepora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;17;Millepora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;18;Millepora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;19;Millepora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;20;Millepora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;1;Montipora;3,70
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;2;Montipora;7,41
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;3;Montipora;11,11
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;4;Montipora;16,05
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;5;Montipora;6,17
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;6;Montipora;12,35
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;7;Montipora;3,70
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;8;Montipora;8,64
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;9;Montipora;9,88
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;10;Montipora;2,47
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;11;Montipora;6,17
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;12;Montipora;6,17
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;13;Montipora;4,94
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;14;Montipora;1,23
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;15;Montipora;3,70
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;16;Montipora;6,17
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;17;Montipora;6,17
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;18;Montipora;1,23
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;19;Montipora;1,23
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;20;Montipora;6,17
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;1;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;2;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;3;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;4;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;5;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;6;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;7;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;8;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;9;Napopora;4,94
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;10;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;11;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;12;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;13;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;14;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;15;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;16;Napopora;1,23
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;17;Napopora;1,23
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;18;Napopora;2,47
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;19;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;20;Napopora;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;1;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;2;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;3;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;4;Pavona;2,47
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;5;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;6;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;7;Pavona;1,23
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;8;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;9;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;10;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;11;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;12;Pavona;1,23
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;13;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;14;Pavona;1,23
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;15;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;16;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;17;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;18;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;19;Pavona;1,23
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;20;Pavona;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;1;Pocillopora;20,99
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;2;Pocillopora;4,94
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;3;Pocillopora;19,75
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;4;Pocillopora;33,33
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;5;Pocillopora;20,99
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;6;Pocillopora;20,99
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;7;Pocillopora;19,75
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;8;Pocillopora;29,63
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;9;Pocillopora;29,63
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;10;Pocillopora;30,86
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;11;Pocillopora;38,27
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;12;Pocillopora;11,11
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;13;Pocillopora;27,16
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;14;Pocillopora;17,28
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;15;Pocillopora;12,35
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;16;Pocillopora;20,99
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;17;Pocillopora;18,52
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;18;Pocillopora;39,51
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;19;Pocillopora;40,74
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;20;Pocillopora;16,05
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;1;Porites;2,47
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;2;Porites;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;3;Porites;3,70
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;4;Porites;1,23
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;5;Porites;3,70
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;6;Porites;6,17
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;7;Porites;6,17
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;8;Porites;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;9;Porites;7,41
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;10;Porites;1,23
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;11;Porites;6,17
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;12;Porites;2,47
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;13;Porites;1,23
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;14;Porites;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;15;Porites;3,70
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;16;Porites;1,23
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;17;Porites;2,47
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;18;Porites;1,23
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;19;Porites;0,00
2018-03-21;2018;moorea;haapiti;Moorea Haapiti;Yannick Chancerelle;20;Porites;2,47
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Acropora;11,11
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Acropora;2,47
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Acropora;2,47
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Acropora;2,47
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Acropora;3,70
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Acropora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Acropora;4,94
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Acropora;2,47
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Acropora;2,47
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Acropora;3,70
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Acropora;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Acropora;12,35
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Acropora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Acropora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Acropora;2,47
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Acropora;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Acropora;2,47
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Acropora;7,41
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Acropora;2,47
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Acropora;7,41
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Astrea curta;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Astrea curta;2,47
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Astrea curta;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Astrea curta;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Astrea curta;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Astrea curta;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Astrea curta;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Astrea curta;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Astrea curta;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Astrea curta;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Astrea curta;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Astrea curta;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Astrea curta;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Astrea curta;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Astrea curta;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Astrea curta;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Astrea curta;2,47
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Astrea curta;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Astrea curta;2,47
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Astrea curta;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Astreopora;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Astreopora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Corail autre;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Corail autre;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Corail autre;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Corail autre;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Corail autre;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Corail autre;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Corail autre;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Corail autre;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Corail autre;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Corail autre;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Corail autre;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Corail autre;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Corail autre;2,47
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Corail autre;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Corail autre;2,47
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Corail autre;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Corail autre;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Corail autre;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Corail autre;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Corail autre;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Fungia;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Fungia;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Fungia;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Herpolitha;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Herpolitha;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Leptoseris;1,23
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;13;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;14;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;15;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;16;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;17;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;18;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;19;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;20;Leptoseris;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;1;Millepora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;2;Millepora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;3;Millepora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;4;Millepora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;5;Millepora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;6;Millepora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;7;Millepora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;8;Millepora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;9;Millepora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;10;Millepora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;11;Millepora;0,00
2018-08-09;2018;moorea;e2b;Moorea Entre 2 Baies;Yannick Chancerelle;12;Millepora;1,23
