Clef;Date début;Site;Profondeur;Plaque;Famille;Position sur plaque;Nombre;Observation
40878Tiahura18108Autres;déc-11;Tiahura;18m;108;Autres;;0;
40878Tiahura18109PoritidaeDessus;déc-11;Tiahura;18m;109;Poritidae;Dessus;1;
40878Tiahura18110Autres;déc-11;Tiahura;18m;110;Autres;;0;
40878Tiahura18111Autres;déc-11;Tiahura;18m;111;Autres;;0;
40878Tiahura18112CassésBords;déc-11;Tiahura;18m;112;Cassés;Bords;1;
40878Tiahura18113Autres;déc-11;Tiahura;18m;113;Autres;;0;
40878Tiahura18114PocilloporidaeBords;déc-11;Tiahura;18m;114;Pocilloporidae;Bords;1;
40878Tiahura18115Autres;déc-11;Tiahura;18m;115;Autres;;0;
40878Tiahura18116Autres;déc-11;Tiahura;18m;116;Autres;;0;
40878Tiahura18117;déc-11;Tiahura;18m;117;;;;Plaque absente
40878Tiahura18118;déc-11;Tiahura;18m;118;;;;Plaque absente
40878Tiahura18119Autres;déc-11;Tiahura;18m;119;Autres;;0;
40878Tiahura18120PoritidaeBords;déc-11;Tiahura;18m;120;Poritidae;Bords;1;
40878Haapiti6121Autres;déc-11;Haapiti;06m;121;Autres;;0;
40878Haapiti6122Autres;déc-11;Haapiti;06m;122;Autres;;0;
40878Haapiti6123PocilloporidaeDessus;déc-11;Haapiti;06m;123;Pocilloporidae;Dessus;1;
40878Haapiti6124Autres;déc-11;Haapiti;06m;124;Autres;;0;
40878Haapiti6125CassésBords;déc-11;Haapiti;06m;125;Cassés;Bords;1;
40878Haapiti6126Autres;déc-11;Haapiti;06m;126;Autres;;0;
40878Haapiti6127Autres;déc-11;Haapiti;06m;127;Autres;;0;
40878Haapiti6128Autres;déc-11;Haapiti;06m;128;Autres;;0;
40878Haapiti6129Autres;déc-11;Haapiti;06m;129;Autres;;0;
40878Haapiti6130Autres;déc-11;Haapiti;06m;130;Autres;;0;
40878Haapiti6131PocilloporidaeDessous;déc-11;Haapiti;06m;131;Pocilloporidae;Dessous;1;
40878Haapiti6132PocilloporidaeDessus;déc-11;Haapiti;06m;132;Pocilloporidae;Dessus;1;
40878Haapiti6133Autres;déc-11;Haapiti;06m;133;Autres;;0;
40878Haapiti6134PocilloporidaeBords;déc-11;Haapiti;06m;134;Pocilloporidae;Bords;1;
40878Haapiti6134PoritidaeBords;déc-11;Haapiti;06m;134;Poritidae;Bords;1;
40878Haapiti6135Autres;déc-11;Haapiti;06m;135;Autres;;0;
40878Haapiti6136PocilloporidaeDessus;déc-11;Haapiti;06m;136;Pocilloporidae;Dessus;1;
40878Haapiti6137Autres;déc-11;Haapiti;06m;137;Autres;;0;
40878Haapiti6138PocilloporidaeDessous;déc-11;Haapiti;06m;138;Pocilloporidae;Dessous;1;
40878Haapiti6138PocilloporidaeDessus;déc-11;Haapiti;06m;138;Pocilloporidae;Dessus;1;
40878Haapiti6139PocilloporidaeDessous;déc-11;Haapiti;06m;139;Pocilloporidae;Dessous;1;
40878Haapiti6140PocilloporidaeDessus;déc-11;Haapiti;06m;140;Pocilloporidae;Dessus;2;
40878Haapiti12141Autres;déc-11;Haapiti;12m;141;Autres;;0;
40878Haapiti12142Autres;déc-11;Haapiti;12m;142;Autres;;0;
40878Haapiti12143Autres;déc-11;Haapiti;12m;143;Autres;;0;
40878Haapiti12144Autres;déc-11;Haapiti;12m;144;Autres;;0;
40878Haapiti12145Autres;déc-11;Haapiti;12m;145;Autres;;0;
40878Haapiti12146Autres;déc-11;Haapiti;12m;146;Autres;;0;
40878Haapiti12147Autres;déc-11;Haapiti;12m;147;Autres;;0;
40878Haapiti12148Autres;déc-11;Haapiti;12m;148;Autres;;0;
40878Haapiti12149CassésDessus;déc-11;Haapiti;12m;149;Cassés;Dessus;1;
40878Haapiti12150Autres;déc-11;Haapiti;12m;150;Autres;;0;
40878Haapiti12151PocilloporidaeDessus;déc-11;Haapiti;12m;151;Pocilloporidae;Dessus;1;
40878Haapiti12152PoritidaeDessus;déc-11;Haapiti;12m;152;Poritidae;Dessus;1;
40878Haapiti12153PoritidaeDessous;déc-11;Haapiti;12m;153;Poritidae;Dessous;1;
40878Haapiti12154Autres;déc-11;Haapiti;12m;154;Autres;;0;
40878Haapiti12155CassésDessus;déc-11;Haapiti;12m;155;Cassés;Dessus;1;
40878Haapiti12156Autres;déc-11;Haapiti;12m;156;Autres;;0;
40878Haapiti12157CassésBords;déc-11;Haapiti;12m;157;Cassés;Bords;1;
40878Haapiti12157PoritidaeDessus;déc-11;Haapiti;12m;157;Poritidae;Dessus;2;
40878Haapiti12158Autres;déc-11;Haapiti;12m;158;Autres;;0;
40878Haapiti12159Autres;déc-11;Haapiti;12m;159;Autres;;0;
40878Haapiti12160Autres;déc-11;Haapiti;12m;160;Autres;;0;
40878Haapiti18161Autres;déc-11;Haapiti;18m;161;Autres;;0;
40878Haapiti18162Autres;déc-11;Haapiti;18m;162;Autres;;0;
40878Haapiti18163Autres;déc-11;Haapiti;18m;163;Autres;;0;
40878Haapiti18164Autres;déc-11;Haapiti;18m;164;Autres;;0;
40878Haapiti18165Autres;déc-11;Haapiti;18m;165;Autres;;0;
40878Haapiti18166Autres;déc-11;Haapiti;18m;166;Autres;;0;
40878Haapiti18167Autres;déc-11;Haapiti;18m;167;Autres;;0;
40878Haapiti18168Autres;déc-11;Haapiti;18m;168;Autres;;0;
40878Haapiti18169Autres;déc-11;Haapiti;18m;169;Autres;;0;
40878Haapiti18170Autres;déc-11;Haapiti;18m;170;Autres;;0;
40878Haapiti18171Autres;déc-11;Haapiti;18m;171;Autres;;0;
40878Haapiti18172PocilloporidaeBords;déc-11;Haapiti;18m;172;Pocilloporidae;Bords;1;
40878Haapiti18173Autres;déc-11;Haapiti;18m;173;Autres;;0;
40878Haapiti18174Autres;déc-11;Haapiti;18m;174;Autres;;0;
40878Haapiti18175PoritidaeDessous;déc-11;Haapiti;18m;175;Poritidae;Dessous;1;
40878Haapiti18176CassésDessous;déc-11;Haapiti;18m;176;Cassés;Dessous;1;
40878Haapiti18177Autres;déc-11;Haapiti;18m;177;Autres;;0;
40878Haapiti18178PocilloporidaeBords;déc-11;Haapiti;18m;178;Pocilloporidae;Bords;1;
40878Haapiti18179Autres;déc-11;Haapiti;18m;179;Autres;;0;
40878Haapiti18180Autres;déc-11;Haapiti;18m;180;Autres;;0;
41153Vaipahu61Autres;sept-12;Vaipahu;06m;1;Autres;;0;
41153Vaipahu62Autres;sept-12;Vaipahu;06m;2;Autres;;0;
41153Vaipahu63Autres;sept-12;Vaipahu;06m;3;Autres;;0;
41153Vaipahu64Autres;sept-12;Vaipahu;06m;4;Autres;;0;
41153Vaipahu65Autres;sept-12;Vaipahu;06m;5;Autres;;0;
41153Vaipahu66Autres;sept-12;Vaipahu;06m;6;Autres;;0;
41153Vaipahu67Autres;sept-12;Vaipahu;06m;7;Autres;;0;
41153Vaipahu68Autres;sept-12;Vaipahu;06m;8;Autres;;0;
41153Vaipahu69Autres;sept-12;Vaipahu;06m;9;Autres;;0;
41153Vaipahu610Autres;sept-12;Vaipahu;06m;10;Autres;;0;
41153Vaipahu611Autres;sept-12;Vaipahu;06m;11;Autres;;0;
41153Vaipahu612Autres;sept-12;Vaipahu;06m;12;Autres;;0;
41153Vaipahu613Autres;sept-12;Vaipahu;06m;13;Autres;;0;
41153Vaipahu614Autres;sept-12;Vaipahu;06m;14;Autres;;0;
41153Vaipahu615Autres;sept-12;Vaipahu;06m;15;Autres;;0;
41153Vaipahu616Autres;sept-12;Vaipahu;06m;16;Autres;;0;
41153Vaipahu617Autres;sept-12;Vaipahu;06m;17;Autres;;0;
41153Vaipahu618Autres;sept-12;Vaipahu;06m;18;Autres;;0;
41153Vaipahu619Autres;sept-12;Vaipahu;06m;19;Autres;;0;
41153Vaipahu620Autres;sept-12;Vaipahu;06m;20;Autres;;0;
41153Vaipahu1221Autres;sept-12;Vaipahu;12m;21;Autres;;0;
41153Vaipahu1222Autres;sept-12;Vaipahu;12m;22;Autres;;0;
41153Vaipahu1223Autres;sept-12;Vaipahu;12m;23;Autres;;0;
41153Vaipahu1224Autres;sept-12;Vaipahu;12m;24;Autres;;0;
41153Vaipahu1225Autres;sept-12;Vaipahu;12m;25;Autres;;0;
41153Vaipahu1226Autres;sept-12;Vaipahu;12m;26;Autres;;0;
41153Vaipahu1227Autres;sept-12;Vaipahu;12m;27;Autres;;0;
41153Vaipahu1228Autres;sept-12;Vaipahu;12m;28;Autres;;0;
41153Vaipahu1229Autres;sept-12;Vaipahu;12m;29;Autres;;0;
41153Vaipahu1230AcroporidaeDessous;sept-12;Vaipahu;12m;30;Acroporidae;Dessous;1;
41153Vaipahu1231CassésDessus;sept-12;Vaipahu;12m;31;Cassés;Dessus;1;
41153Vaipahu1232AcroporidaeDessus;sept-12;Vaipahu;12m;32;Acroporidae;Dessus;1;
41153Vaipahu1233Autres;sept-12;Vaipahu;12m;33;Autres;;0;
41153Vaipahu1234Autres;sept-12;Vaipahu;12m;34;Autres;;0;
41153Vaipahu1235Autres;sept-12;Vaipahu;12m;35;Autres;;0;
41153Vaipahu1236Autres;sept-12;Vaipahu;12m;36;Autres;;0;
41153Vaipahu1237AcroporidaeDessus;sept-12;Vaipahu;12m;37;Acroporidae;Dessus;1;
41153Vaipahu1238Autres;sept-12;Vaipahu;12m;38;Autres;;0;
41153Vaipahu1239Autres;sept-12;Vaipahu;12m;39;Autres;;0;
41153Vaipahu1240Autres;sept-12;Vaipahu;12m;40;Autres;;0;
41153Vaipahu1841Autres;sept-12;Vaipahu;18m;41;Autres;;0;
41153Vaipahu1842Autres;sept-12;Vaipahu;18m;42;Autres;;0;
41153Vaipahu1843PoritidaeDessous;sept-12;Vaipahu;18m;43;Poritidae;Dessous;1;
41153Vaipahu1844Autres;sept-12;Vaipahu;18m;44;Autres;;0;
41153Vaipahu1845Autres;sept-12;Vaipahu;18m;45;Autres;;0;
41153Vaipahu1846Autres;sept-12;Vaipahu;18m;46;Autres;;0;
41153Vaipahu1847Autres;sept-12;Vaipahu;18m;47;Autres;;0;
41153Vaipahu1848Autres;sept-12;Vaipahu;18m;48;Autres;;0;
41153Vaipahu1849Autres;sept-12;Vaipahu;18m;49;Autres;;0;
41153Vaipahu1850Autres;sept-12;Vaipahu;18m;50;Autres;;0;
41153Vaipahu1851Autres;sept-12;Vaipahu;18m;51;Autres;;0;
41153Vaipahu1852Autres;sept-12;Vaipahu;18m;52;Autres;;0;
41153Vaipahu1853Autres;sept-12;Vaipahu;18m;53;Autres;;0;
41153Vaipahu1854Autres;sept-12;Vaipahu;18m;54;Autres;;0;
41153Vaipahu1855Autres;sept-12;Vaipahu;18m;55;Autres;;0;
41153Vaipahu1856Autres;sept-12;Vaipahu;18m;56;Autres;;0;
41153Vaipahu1857Autres;sept-12;Vaipahu;18m;57;Autres;;0;
41153Vaipahu1858Autres;sept-12;Vaipahu;18m;58;Autres;;0;
41153Vaipahu1859Autres;sept-12;Vaipahu;18m;59;Autres;;0;
41153Vaipahu1860Autres;sept-12;Vaipahu;18m;60;Autres;;0;
41153Tiahura661Autres;sept-12;Tiahura;06m;61;Autres;;0;
41153Tiahura662Autres;sept-12;Tiahura;06m;62;Autres;;0;
41153Tiahura663AcroporidaeBords;sept-12;Tiahura;06m;63;Acroporidae;Bords;1;
41153Tiahura664Autres;sept-12;Tiahura;06m;64;Autres;;0;
41153Tiahura665Autres;sept-12;Tiahura;06m;65;Autres;;0;
41153Tiahura666Autres;sept-12;Tiahura;06m;66;Autres;;0;
41153Tiahura667Autres;sept-12;Tiahura;06m;67;Autres;;0;
41153Tiahura668Autres;sept-12;Tiahura;06m;68;Autres;;0;
41153Tiahura669Autres;sept-12;Tiahura;06m;69;Autres;;0;
41153Tiahura670Autres;sept-12;Tiahura;06m;70;Autres;;0;
41153Tiahura671Autres;sept-12;Tiahura;06m;71;Autres;;0;
41153Tiahura672PocilloporidaeBords;sept-12;Tiahura;06m;72;Pocilloporidae;Bords;1;
41153Tiahura673AcroporidaeDessus;sept-12;Tiahura;06m;73;Acroporidae;Dessus;1;
41153Tiahura674Autres;sept-12;Tiahura;06m;74;Autres;;0;
41153Tiahura675Autres;sept-12;Tiahura;06m;75;Autres;;0;
41153Tiahura676Autres;sept-12;Tiahura;06m;76;Autres;;0;
41153Tiahura677Autres;sept-12;Tiahura;06m;77;Autres;;0;
41153Tiahura678Autres;sept-12;Tiahura;06m;78;Autres;;0;
41153Tiahura679Autres;sept-12;Tiahura;06m;79;Autres;;0;
41153Tiahura680Autres;sept-12;Tiahura;06m;80;Autres;;0;
41153Tiahura1281Autres;sept-12;Tiahura;12m;81;Autres;;0;
41153Tiahura1282PocilloporidaeDessous;sept-12;Tiahura;12m;82;Pocilloporidae;Dessous;1;
41153Tiahura1283Autres;sept-12;Tiahura;12m;83;Autres;;0;
41153Tiahura1284Autres;sept-12;Tiahura;12m;84;Autres;;0;
41153Tiahura1285Autres;sept-12;Tiahura;12m;85;Autres;;0;
41153Tiahura1286Autres;sept-12;Tiahura;12m;86;Autres;;0;
41153Tiahura1287PoritidaeDessous;sept-12;Tiahura;12m;87;Poritidae;Dessous;1;
41153Tiahura1288PoritidaeDessous;sept-12;Tiahura;12m;88;Poritidae;Dessous;1;
41153Tiahura1289Autres;sept-12;Tiahura;12m;89;Autres;;0;
41153Tiahura1290Autres;sept-12;Tiahura;12m;90;Autres;;0;
41153Tiahura1291Autres;sept-12;Tiahura;12m;91;Autres;;0;
41153Tiahura1292Autres;sept-12;Tiahura;12m;92;Autres;;0;
41153Tiahura1293Autres;sept-12;Tiahura;12m;93;Autres;;0;
41153Tiahura1294Autres;sept-12;Tiahura;12m;94;Autres;;0;
41153Tiahura1295Autres;sept-12;Tiahura;12m;95;Autres;;0;
41153Tiahura1296AcroporidaeDessous;sept-12;Tiahura;12m;96;Acroporidae;Dessous;1;
41153Tiahura1297Autres;sept-12;Tiahura;12m;97;Autres;;0;
41153Tiahura1298Autres;sept-12;Tiahura;12m;98;Autres;;0;
41153Tiahura1299Autres;sept-12;Tiahura;12m;99;Autres;;0;
41153Tiahura12100Autres;sept-12;Tiahura;12m;100;Autres;;0;
41153Tiahura18101Autres;sept-12;Tiahura;18m;101;Autres;;0;
41153Tiahura18102Autres;sept-12;Tiahura;18m;102;Autres;;0;
41153Tiahura18103;sept-12;Tiahura;18m;103;;;;Plaque absente
41153Tiahura18104Autres;sept-12;Tiahura;18m;104;Autres;;0;
41153Tiahura18105Autres;sept-12;Tiahura;18m;105;Autres;;0;
41153Tiahura18106Autres;sept-12;Tiahura;18m;106;Autres;;0;
41153Tiahura18107Autres;sept-12;Tiahura;18m;107;Autres;;0;
41153Tiahura18108Autres;sept-12;Tiahura;18m;108;Autres;;0;
41153Tiahura18109Autres;sept-12;Tiahura;18m;109;Autres;;0;
41153Tiahura18110Autres;sept-12;Tiahura;18m;110;Autres;;0;
41153Tiahura18111Autres;sept-12;Tiahura;18m;111;Autres;;0;
41153Tiahura18112Autres;sept-12;Tiahura;18m;112;Autres;;0;
41153Tiahura18113Autres;sept-12;Tiahura;18m;113;Autres;;0;
41153Tiahura18114Autres;sept-12;Tiahura;18m;114;Autres;;0;
41153Tiahura18115Autres;sept-12;Tiahura;18m;115;Autres;;0;
41153Tiahura18116Autres;sept-12;Tiahura;18m;116;Autres;;0;
41153Tiahura18117Autres;sept-12;Tiahura;18m;117;Autres;;0;
41153Tiahura18118Autres;sept-12;Tiahura;18m;118;Autres;;0;
41153Tiahura18119PoritidaeDessous;sept-12;Tiahura;18m;119;Poritidae;Dessous;1;
41153Tiahura18120Autres;sept-12;Tiahura;18m;120;Autres;;0;
41153Haapiti6121Autres;sept-12;Haapiti;06m;121;Autres;;0;
41153Haapiti6122Autres;sept-12;Haapiti;06m;122;Autres;;0;
41153Haapiti6123Autres;sept-12;Haapiti;06m;123;Autres;;0;
41153Haapiti6124Autres;sept-12;Haapiti;06m;124;Autres;;0;
41153Haapiti6125Autres;sept-12;Haapiti;06m;125;Autres;;0;
41153Haapiti6126Autres;sept-12;Haapiti;06m;126;Autres;;0;
41153Haapiti6127Autres;sept-12;Haapiti;06m;127;Autres;;0;
41153Haapiti6128Autres;sept-12;Haapiti;06m;128;Autres;;0;
41153Haapiti6129Autres;sept-12;Haapiti;06m;129;Autres;;0;
41153Haapiti6130Autres;sept-12;Haapiti;06m;130;Autres;;0;
41153Haapiti6131Autres;sept-12;Haapiti;06m;131;Autres;;0;
41153Haapiti6132Autres;sept-12;Haapiti;06m;132;Autres;;0;
41153Haapiti6133Autres;sept-12;Haapiti;06m;133;Autres;;0;
41153Haapiti6134Autres;sept-12;Haapiti;06m;134;Autres;;0;
41153Haapiti6135Autres;sept-12;Haapiti;06m;135;Autres;;0;
41153Haapiti6136Autres;sept-12;Haapiti;06m;136;Autres;;0;
41153Haapiti6137Autres;sept-12;Haapiti;06m;137;Autres;;0;
41153Haapiti6138Autres;sept-12;Haapiti;06m;138;Autres;;0;
41153Haapiti6139Autres;sept-12;Haapiti;06m;139;Autres;;0;
41153Haapiti6140Autres;sept-12;Haapiti;06m;140;Autres;;0;
41153Haapiti12141Autres;sept-12;Haapiti;12m;141;Autres;;0;
41153Haapiti12142Autres;sept-12;Haapiti;12m;142;Autres;;0;
41153Haapiti12143Autres;sept-12;Haapiti;12m;143;Autres;;0;
41153Haapiti12144Autres;sept-12;Haapiti;12m;144;Autres;;0;
41153Haapiti12145Autres;sept-12;Haapiti;12m;145;Autres;;0;
41153Haapiti12146Autres;sept-12;Haapiti;12m;146;Autres;;0;
41153Haapiti12147PocilloporidaeDessus;sept-12;Haapiti;12m;147;Pocilloporidae;Dessus;1;
41153Haapiti12148Autres;sept-12;Haapiti;12m;148;Autres;;0;
41153Haapiti12149Autres;sept-12;Haapiti;12m;149;Autres;;0;
41153Haapiti12150Autres;sept-12;Haapiti;12m;150;Autres;;0;
41153Haapiti12151Autres;sept-12;Haapiti;12m;151;Autres;;0;
41153Haapiti12152Autres;sept-12;Haapiti;12m;152;Autres;;0;
41153Haapiti12153Autres;sept-12;Haapiti;12m;153;Autres;;0;
41153Haapiti12154Autres;sept-12;Haapiti;12m;154;Autres;;0;
41153Haapiti12155Autres;sept-12;Haapiti;12m;155;Autres;;0;
41153Haapiti12156PocilloporidaeDessus;sept-12;Haapiti;12m;156;Pocilloporidae;Dessus;1;
41153Haapiti12157Autres;sept-12;Haapiti;12m;157;Autres;;0;
41153Haapiti12158Autres;sept-12;Haapiti;12m;158;Autres;;0;
41153Haapiti12159Autres;sept-12;Haapiti;12m;159;Autres;;0;
41153Haapiti12160Autres;sept-12;Haapiti;12m;160;Autres;;0;
41153Haapiti18161Autres;sept-12;Haapiti;18m;161;Autres;;0;
41153Haapiti18162Autres;sept-12;Haapiti;18m;162;Autres;;0;
41153Haapiti18163Autres;sept-12;Haapiti;18m;163;Autres;;0;
41153Haapiti18164Autres;sept-12;Haapiti;18m;164;Autres;;0;
41153Haapiti18165Autres;sept-12;Haapiti;18m;165;Autres;;0;
41153Haapiti18166Autres;sept-12;Haapiti;18m;166;Autres;;0;
41153Haapiti18167Autres;sept-12;Haapiti;18m;167;Autres;;0;
41153Haapiti18168Autres;sept-12;Haapiti;18m;168;Autres;;0;
41153Haapiti18169Autres;sept-12;Haapiti;18m;169;Autres;;0;
41153Haapiti18170Autres;sept-12;Haapiti;18m;170;Autres;;0;
41153Haapiti18171AcroporidaeBords;sept-12;Haapiti;18m;171;Acroporidae;Bords;1;
41153Haapiti18172Autres;sept-12;Haapiti;18m;172;Autres;;0;
41153Haapiti18173Autres;sept-12;Haapiti;18m;173;Autres;;0;
41153Haapiti18174;sept-12;Haapiti;18m;174;;;;Plaque absente
41153Haapiti18175Autres;sept-12;Haapiti;18m;175;Autres;;0;
41153Haapiti18176Autres;sept-12;Haapiti;18m;176;Autres;;0;
41153Haapiti18177Autres;sept-12;Haapiti;18m;177;Autres;;0;
41153Haapiti18178Autres;sept-12;Haapiti;18m;178;Autres;;0;
41153Haapiti18179Autres;sept-12;Haapiti;18m;179;Autres;;0;
41153Haapiti18180Autres;sept-12;Haapiti;18m;180;Autres;;0;
41244Vaipahu61PocilloporidaeDessous;déc-12;Vaipahu;06m;1;Pocilloporidae;Dessous;1;
41244Vaipahu61PocilloporidaeDessus;déc-12;Vaipahu;06m;1;Pocilloporidae;Dessus;1;
41244Vaipahu62CassésDessus;déc-12;Vaipahu;06m;2;Cassés;Dessus;1;
41244Vaipahu62PocilloporidaeDessous;déc-12;Vaipahu;06m;2;Pocilloporidae;Dessous;1;
41244Vaipahu62PocilloporidaeDessus;déc-12;Vaipahu;06m;2;Pocilloporidae;Dessus;2;
41244Vaipahu63PocilloporidaeBords;déc-12;Vaipahu;06m;3;Pocilloporidae;Bords;1;
41244Vaipahu64PocilloporidaeDessous;déc-12;Vaipahu;06m;4;Pocilloporidae;Dessous;1;
41244Vaipahu65Autres;déc-12;Vaipahu;06m;5;Autres;;0;
41244Vaipahu66PocilloporidaeDessous;déc-12;Vaipahu;06m;6;Pocilloporidae;Dessous;1;
41244Vaipahu67PocilloporidaeDessous;déc-12;Vaipahu;06m;7;Pocilloporidae;Dessous;3;
41244Vaipahu68CassésDessus;déc-12;Vaipahu;06m;8;Cassés;Dessus;1;
41244Vaipahu68PocilloporidaeDessous;déc-12;Vaipahu;06m;8;Pocilloporidae;Dessous;1;
41244Vaipahu68PocilloporidaeDessus;déc-12;Vaipahu;06m;8;Pocilloporidae;Dessus;2;
41244Vaipahu69PocilloporidaeBords;déc-12;Vaipahu;06m;9;Pocilloporidae;Bords;1;
41244Vaipahu69PocilloporidaeDessous;déc-12;Vaipahu;06m;9;Pocilloporidae;Dessous;1;
41244Vaipahu610PocilloporidaeBords;déc-12;Vaipahu;06m;10;Pocilloporidae;Bords;3;
41244Vaipahu611Autres;déc-12;Vaipahu;06m;11;Autres;;0;
41244Vaipahu612Autres;déc-12;Vaipahu;06m;12;Autres;;0;
41244Vaipahu613Autres;déc-12;Vaipahu;06m;13;Autres;;0;
41244Vaipahu614PocilloporidaeBords;déc-12;Vaipahu;06m;14;Pocilloporidae;Bords;2;
41244Vaipahu614PocilloporidaeDessous;déc-12;Vaipahu;06m;14;Pocilloporidae;Dessous;6;
41244Vaipahu615PocilloporidaeDessous;déc-12;Vaipahu;06m;15;Pocilloporidae;Dessous;5;
41244Vaipahu616AcroporidaeBords;déc-12;Vaipahu;06m;16;Acroporidae;Bords;2;
41244Vaipahu616PocilloporidaeBords;déc-12;Vaipahu;06m;16;Pocilloporidae;Bords;2;
41244Vaipahu616PocilloporidaeDessous;déc-12;Vaipahu;06m;16;Pocilloporidae;Dessous;1;
41244Vaipahu617PocilloporidaeDessus;déc-12;Vaipahu;06m;17;Pocilloporidae;Dessus;1;
41244Vaipahu618PocilloporidaeDessous;déc-12;Vaipahu;06m;18;Pocilloporidae;Dessous;1;
41244Vaipahu619Autres;déc-12;Vaipahu;06m;19;Autres;;0;
41244Vaipahu620Autres;déc-12;Vaipahu;06m;20;Autres;;0;
41244Vaipahu1221PocilloporidaeDessous;déc-12;Vaipahu;12m;21;Pocilloporidae;Dessous;1;
41244Vaipahu1222PocilloporidaeDessous;déc-12;Vaipahu;12m;22;Pocilloporidae;Dessous;1;
41244Vaipahu1223PocilloporidaeBords;déc-12;Vaipahu;12m;23;Pocilloporidae;Bords;1;
41244Vaipahu1223PocilloporidaeDessus;déc-12;Vaipahu;12m;23;Pocilloporidae;Dessus;1;
41244Vaipahu1224PocilloporidaeBords;déc-12;Vaipahu;12m;24;Pocilloporidae;Bords;1;
41244Vaipahu1224PocilloporidaeDessous;déc-12;Vaipahu;12m;24;Pocilloporidae;Dessous;1;
41244Vaipahu1225PocilloporidaeDessous;déc-12;Vaipahu;12m;25;Pocilloporidae;Dessous;1;
41244Vaipahu1225PocilloporidaeDessus;déc-12;Vaipahu;12m;25;Pocilloporidae;Dessus;1;
41244Vaipahu1226PocilloporidaeDessous;déc-12;Vaipahu;12m;26;Pocilloporidae;Dessous;2;
41244Vaipahu1227PocilloporidaeDessous;déc-12;Vaipahu;12m;27;Pocilloporidae;Dessous;1;
41244Vaipahu1227PocilloporidaeDessus;déc-12;Vaipahu;12m;27;Pocilloporidae;Dessus;1;
41244Vaipahu1228PocilloporidaeDessous;déc-12;Vaipahu;12m;28;Pocilloporidae;Dessous;1;
41244Vaipahu1229PocilloporidaeBords;déc-12;Vaipahu;12m;29;Pocilloporidae;Bords;1;
41244Vaipahu1229PocilloporidaeDessus;déc-12;Vaipahu;12m;29;Pocilloporidae;Dessus;1;
41244Vaipahu1230Autres;déc-12;Vaipahu;12m;30;Autres;;0;
41244Vaipahu1231CassésDessous;déc-12;Vaipahu;12m;31;Cassés;Dessous;1;
41244Vaipahu1232PocilloporidaeDessus;déc-12;Vaipahu;12m;32;Pocilloporidae;Dessus;2;
41244Vaipahu1233PocilloporidaeDessous;déc-12;Vaipahu;12m;33;Pocilloporidae;Dessous;1;
41244Vaipahu1234Autres;déc-12;Vaipahu;12m;34;Autres;;0;
41244Vaipahu1235Autres;déc-12;Vaipahu;12m;35;Autres;;0;
41244Vaipahu1236PocilloporidaeDessous;déc-12;Vaipahu;12m;36;Pocilloporidae;Dessous;2;
41244Vaipahu1237PocilloporidaeDessous;déc-12;Vaipahu;12m;37;Pocilloporidae;Dessous;2;
41244Vaipahu1238Autres;déc-12;Vaipahu;12m;38;Autres;;0;
41244Vaipahu1239Autres;déc-12;Vaipahu;12m;39;Autres;;0;
41244Vaipahu1240Autres;déc-12;Vaipahu;12m;40;Autres;;0;
41244Vaipahu1841Autres;déc-12;Vaipahu;18m;41;Autres;;0;
41244Vaipahu1842Autres;déc-12;Vaipahu;18m;42;Autres;;0;
41244Vaipahu1843Autres;déc-12;Vaipahu;18m;43;Autres;;0;
41244Vaipahu1844CassésDessous;déc-12;Vaipahu;18m;44;Cassés;Dessous;1;
41244Vaipahu1845Autres;déc-12;Vaipahu;18m;45;Autres;;0;
41244Vaipahu1846Autres;déc-12;Vaipahu;18m;46;Autres;;0;
41244Vaipahu1847PocilloporidaeDessous;déc-12;Vaipahu;18m;47;Pocilloporidae;Dessous;4;
41244Vaipahu1848PocilloporidaeDessous;déc-12;Vaipahu;18m;48;Pocilloporidae;Dessous;1;
41244Vaipahu1849Autres;déc-12;Vaipahu;18m;49;Autres;;0;
41244Vaipahu1850Autres;déc-12;Vaipahu;18m;50;Autres;;0;
41244Vaipahu1851Autres;déc-12;Vaipahu;18m;51;Autres;;0;
41244Vaipahu1852Autres;déc-12;Vaipahu;18m;52;Autres;;0;
41244Vaipahu1853PocilloporidaeDessous;déc-12;Vaipahu;18m;53;Pocilloporidae;Dessous;1;
41244Vaipahu1854Autres;déc-12;Vaipahu;18m;54;Autres;;0;
41244Vaipahu1855PocilloporidaeDessous;déc-12;Vaipahu;18m;55;Pocilloporidae;Dessous;1;
41244Vaipahu1855PocilloporidaeDessus;déc-12;Vaipahu;18m;55;Pocilloporidae;Dessus;2;
41244Vaipahu1856Autres;déc-12;Vaipahu;18m;56;Autres;;0;
41244Vaipahu1857PocilloporidaeDessous;déc-12;Vaipahu;18m;57;Pocilloporidae;Dessous;2;
41244Vaipahu1858Autres;déc-12;Vaipahu;18m;58;Autres;;0;
41244Vaipahu1859PocilloporidaeDessous;déc-12;Vaipahu;18m;59;Pocilloporidae;Dessous;2;
41244Vaipahu1860PoritidaeBords;déc-12;Vaipahu;18m;60;Poritidae;Bords;1;
41244Tiahura661Autres;déc-12;Tiahura;06m;61;Autres;;0;
41244Tiahura662Autres;déc-12;Tiahura;06m;62;Autres;;0;
41244Tiahura663Autres;déc-12;Tiahura;06m;63;Autres;;0;
41244Tiahura664Autres;déc-12;Tiahura;06m;64;Autres;;0;
