Year;Date;Site;Observer;Transect;Species;Abundance;Size
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Cephalopholis argus;1;19
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Cephalopholis argus;1;36
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Cephalopholis argus;2;22
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Caranx melampygus;1;26
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Caranx melampygus;1;32
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Scomberoides lysan;1;20
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Chlorurus spilurus;2;18
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Chlorurus spilurus;1;16
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Scarus schlegeli;1;18
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Lethrinus olivaceus;1;50
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Lethrinus olivaceus;1;60
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Cephalopholis urodeta;3;14
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Cephalopholis urodeta;1;12
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Cephalopholis urodeta;1;16
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Labroides dimidiatus;2;5
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Amanses scopas;1;14
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Amanses scopas;1;15
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Pseudocheilinus octotaenia;1;8
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Pseudocheilinus octotaenia;1;6
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Thalassoma quinquevittatum;1;12
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Thalassoma quinquevittatum;3;10
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Thalassoma quinquevittatum;1;5
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Thalassoma quinquevittatum;1;6
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Epibulus insidiator;1;15
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Epibulus insidiator;1;16
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Chaetodon quadrimaculatus;2;15
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Chaetodon quadrimaculatus;1;14
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Chromis margaritifer;20;3
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Chromis margaritifer;13;4
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Chromis margaritifer;3;5
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Chromis vanderbilti;70;3
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Chromis vanderbilti;20;4
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Scarus frenatus;1;30
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Scarus altipinnis;1;26
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Cantherhines pardalis;2;14
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Cantherhines pardalis;2;16
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Acanthurus nigricans;2;10
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Chaetodon vagabundus;1;14
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Chaetodon unimaculatus;2;14
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Ctenochaetus striatus;3;20
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Ctenochaetus striatus;3;18
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Ctenochaetus striatus;1;16
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Paracirrhites hemistictus;1;14
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Paracirrhites hemistictus;1;17
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Paracirrhites forsteri;1;13
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Balistapus undulatus;1;23
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Balistapus undulatus;1;6
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Paracirrhites arcatus;2;10
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Paracirrhites arcatus;3;8
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Paracirrhites arcatus;3;6
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Paracirrhites arcatus;3;5
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Paracirrhites arcatus;4;4
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Paracirrhites arcatus;2;3
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Paracirrhites arcatus;2;7
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Neocirrhites armatus;3;6
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Neocirrhites armatus;8;5
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Neocirrhites armatus;5;4
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Neocirrhites armatus;6;5
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Caracanthus maculatus;8;3
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Caracanthus maculatus;2;2
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Caracanthus maculatus;1;4
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Caracanthus maculatus;3;3
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Halichoeres claudia;1;3
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Stegastes fasciolatus;3;6
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Stegastes fasciolatus;2;7
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Thalassoma lutescens;1;2
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Parupeneus multifasciatus;1;12
2019;2019-06-07;Moorea Tiahura 3-4;Gilles Siu;3;Labroides bicolor;1;11
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chromis vanderbilti;250;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chromis vanderbilti;40;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Pomachromis fuscidorsalis;50;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Pomachromis fuscidorsalis;10;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Melichthys vidua;3;21
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Melichthys niger;3;20
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Melichthys niger;7;22
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cirrhilabrus scottorum;2;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cirrhilabrus scottorum;5;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Ptereleotris evides;2;8
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Hemigymnus fasciatus;1;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Hemigymnus fasciatus;1;11
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Parupeneus multifasciatus;4;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Parupeneus multifasciatus;3;7
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cirripectes variolosus;1;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cirripectes variolosus;2;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Stegastes fasciolatus;14;7
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Stegastes fasciolatus;5;9
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Stegastes fasciolatus;4;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Stegastes fasciolatus;2;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Stegastes fasciolatus;2;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cephalopholis urodeta;2;13
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cephalopholis urodeta;1;15
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Amblycirrhitus bimacula;1;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Halichoeres claudia;2;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Halichoeres claudia;8;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Halichoeres claudia;1;8
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Halichoeres claudia;2;7
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Gomphosus varius;1;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Gomphosus varius;2;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Gomphosus varius;1;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Gomphosus varius;1;17
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Thalassoma quinquevittatum;2;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Thalassoma quinquevittatum;1;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Thalassoma quinquevittatum;4;12
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Thalassoma quinquevittatum;1;13
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cantherhines pardalis;1;15
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cantherhines pardalis;1;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Plectroglyphidodon johnstonianus;3;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Plectroglyphidodon johnstonianus;2;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Plectroglyphidodon johnstonianus;2;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Plectroglyphidodon johnstonianus;4;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Macropharyngodon meleagris;2;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Macropharyngodon meleagris;2;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Pseudocheilinus hexataenia;8;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Pseudocheilinus hexataenia;4;2
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Pseudocheilinus hexataenia;5;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus nigrofuscus;6;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus nigrofuscus;2;12
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus nigrofuscus;5;8
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus nigrofuscus;4;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus nigrofuscus;3;7
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Stethojulis bandanensis;2;7
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Stethojulis bandanensis;1;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Stethojulis bandanensis;1;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chaetodon unimaculatus;2;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Exallias brevis;1;7
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Exallias brevis;2;8
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chaetodon quadrimaculatus;2;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Parupeneus multifasciatus;1;9
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Parupeneus multifasciatus;1;8
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Balistapus undulatus;1;15
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Balistapus undulatus;1;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Centropyge flavissima;8;7
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Centropyge flavissima;6;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Centropyge flavissima;8;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Centropyge flavissima;4;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Centropyge flavissima;4;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Centropyge flavissima;2;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Centropyge flavissima;5;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Centropyge heraldi;1;8
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Centropyge heraldi;1;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus pyroferus;1;7
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus pyroferus;1;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chlorurus spilurus;8;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chlorurus spilurus;5;20
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chlorurus spilurus;20;16
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chlorurus spilurus;2;23
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Scarus psittacus;3;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus nigroris;1;13
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus nigroris;2;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Calotomus carolinus;1;12
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chaetodon reticulatus;1;11
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Pseudocheilinus tetrataenia;4;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Pseudocheilinus tetrataenia;1;2
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Anampses caeruleopunctatus;1;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Anampses caeruleopunctatus;1;8
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Anampses caeruleopunctatus;1;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Sufflamen bursa;2;15
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Sufflamen bursa;1;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chaetodon ornatissimus;1;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chaetodon ornatissimus;1;12
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chaetodon ornatissimus;1;8
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Plagiotremus tapeinosoma;3;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Ctenochaetus flavicauda;8;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Ctenochaetus flavicauda;4;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chaetodon pelewensis;2;7
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Thalassoma lutescens;1;15
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Thalassoma lutescens;1;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Centropyge loriculus;1;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Centropyge loriculus;1;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Parupeneus insularis;1;8
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Parupeneus insularis;1;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chromis acares;15;2
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Scarus globiceps;2;20
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Scarus globiceps;1;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Stegastes fasciolatus;5;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Stegastes fasciolatus;2;2
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Stegastes fasciolatus;15;7
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Stegastes fasciolatus;3;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Stegastes fasciolatus;10;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Scarus forsteni;1;22
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Scarus forsteni;1;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Zebrasoma scopas;4;16
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Zebrasoma scopas;1;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Zebrasoma scopas;1;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Rhinecanthus lunula;1;17
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Ctenochaetus striatus;2;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Ctenochaetus striatus;1;20
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cephalopholis argus;1;16
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cephalopholis argus;1;30
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cephalopholis argus;1;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Thalassoma quinquevittatum;2;13
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Thalassoma quinquevittatum;1;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Thalassoma quinquevittatum;3;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Labroides rubrolabiatus;1;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Plectroglyphidodon dickii;2;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Plectroglyphidodon dickii;1;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chaetodon reticulatus;2;13
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Plectroglyphidodon lacrymatus;1;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Anampses caeruleopunctatus;1;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cephalopholis urodeta;1;12
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cephalopholis urodeta;1;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Naso lituratus;1;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chaetodon pelewensis;2;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Lethrinus xanthochilus;1;35
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chromis margaritifer;1;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Variola louti;1;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Pseudojuloides atavai;1;7
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Nemateleotris magnifica;2;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chromis acares;150;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chromis acares;50;2
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chromis vanderbilti;20;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Macropharyngodon meleagris;2;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Parupeneus multifasciatus;1;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Parupeneus multifasciatus;1;12
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Coris gaimard;1;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Sufflamen bursa;2;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chaetodon quadrimaculatus;2;12
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Balistapus undulatus;1;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus nigrofuscus;2;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus nigrofuscus;1;8
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus nigrofuscus;3;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus nigroris;1;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus nigroris;1;12
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Acanthurus olivaceus;1;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chlorurus spilurus;1;23
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cephalopholis urodeta;1;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Scarus rubroviolaceus;1;20
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Chaetodon pelewensis;2;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cirrhilabrus scottorum;5;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Pseudocheilinus hexataenia;5;2
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Pseudocheilinus tetrataenia;2;2
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Paracirrhites arcatus;7;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Paracirrhites arcatus;8;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Paracirrhites arcatus;6;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Paracirrhites arcatus;3;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Paracirrhites arcatus;3;7
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Paracirrhites arcatus;2;8
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Paracirrhites arcatus;1;11
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Neocirrhites armatus;5;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Neocirrhites armatus;2;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Neocirrhites armatus;2;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Neocirrhites armatus;2;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Caracanthus maculatus;2;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Stethojulis bandanensis;1;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Anampses caeruleopunctatus;1;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Parupeneus insularis;1;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Balistapus undulatus;1;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Exallias brevis;1;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cheilinus oxycephalus;1;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Epibulus insidiator;1;17
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Paracirrhites forsteri;1;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Gomphosus varius;1;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Gomphosus varius;2;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cheilinus trilobatus;1;12
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Thalassoma quinquevittatum;5;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Thalassoma quinquevittatum;4;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cirripectes variolosus;3;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cirripectes variolosus;2;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Synodus binotatus;1;11
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Ctenochaetus flavicauda;1;10
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Ctenochaetus flavicauda;1;12
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Ctenochaetus flavicauda;3;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Centropyge bispinosa;1;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Paracirrhites hemistictus;1;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Sebastapistes tinkhami;1;7
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Sebastapistes tinkhami;1;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cheilinus oxycephalus;1;6
2020;2020-02-22;Moorea Haapiti;Gilles Siu;2;Cheilinus oxycephalus;1;8
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Chlorurus spilurus;5;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Chlorurus spilurus;3;20
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Centropyge heraldi;1;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Scarus psittacus;3;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Scarus psittacus;3;16
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Melichthys niger;3;23
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Melichthys niger;2;22
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Melichthys niger;2;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Parupeneus cyclostomus;1;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Parupeneus cyclostomus;1;16
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Gomphosus varius;1;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Gomphosus varius;1;12
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Zebrasoma scopas;2;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Zebrasoma scopas;4;15
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Paracirrhites hemistictus;1;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Ctenochaetus striatus;5;16
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Ctenochaetus striatus;2;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Cephalopholis argus;1;18
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Naso lituratus;2;21
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Naso lituratus;1;23
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Sufflamen bursa;3;15
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Sufflamen bursa;1;16
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Balistapus undulatus;1;14
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Balistapus undulatus;1;12
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Chromis acares;120;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Chromis acares;40;2
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Halichoeres claudia;3;7
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Halichoeres claudia;2;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Plectroglyphidodon lacrymatus;1;4
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Plectroglyphidodon johnstonianus;10;5
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Plectroglyphidodon johnstonianus;2;3
2020;2020-02-22;Moorea Haapiti;Gilles Siu;1;Plectroglyphidodon johnstonianus;4;7
